Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||21||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||20||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||2||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||19||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||18||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||17||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||16||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||15||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||146||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||145||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||144||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||143||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||142||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||141||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||140||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||14||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||139||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||82||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||83||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||84||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||85||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||64||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||99||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||98||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||66||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||65||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||97||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||96||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||95||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||28||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||29||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||94||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||93||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||3||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||30||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||32||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||72||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||71||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||70||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||7||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||69||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||68||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||67||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||75||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||78||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||79||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||8||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||80||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||81||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||115||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||45||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||114||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||46||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||113||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||49||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||5||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||135||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||41||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||13||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||121||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||9||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||120||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||42||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||37||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||36||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||12||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||119||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||43||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||35||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||138||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||137||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||44||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||136||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||118||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||40||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||134||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||133||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||132||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||1||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||89||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||117||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||116||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||88||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||112||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||111||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||110||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||90||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||91||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||47||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||87||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||56||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||55||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||54||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||53||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||52||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||51||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||50||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||11||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||48||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||109||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||108||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||107||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||38||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||39||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||4||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||86||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||100||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||101||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||102||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||103||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||122||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||123||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||124||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||125||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||106||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||105||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||104||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||92||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||10||||||||||1||||||||
|||||||000001|21/12/2023|Vente|176000,00|103||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||33||7||||||||2|2|Appartement||62|3|||
|||||||000001|21/12/2023|Vente|176000,00|103||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|199||33||7||||||||2|3|Dépendance||0|0|||
|||||||000001|12/01/2024|Vente|102330,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||59||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/01/2024|Vente|102330,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||2091|30,05|||||||||1|2|Appartement||30|2|||
|||||||000001|18/01/2024|Vente|387000,00|5147||RTE|0005|DE BEL AIR|34790|GRABELS|34|116||BL|259||||||||||||0|3|Dépendance||0|0|S||519
|||||||000001|18/01/2024|Vente|387000,00|5147||RTE|0005|DE BEL AIR|34790|GRABELS|34|116||BL|259||||||||||||0|1|Maison||56|3|S||519
|||||||000001|25/01/2024|Vente|65000,00|2||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|4||37||||||||||1|2|Appartement||22|1|||
|||||||000001|25/01/2024|Vente|65000,00|2||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|4||129||||||||||1|3|Dépendance||0|0|||
|||||||000001|31/01/2024|Vente|41000,00|245||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|47||50||||||||||1|2|Appartement||17|1|||
|||||||000001|31/01/2024|Vente|41000,00|245||RUE|0115|ANTOINE JEROME BALARD|34790|GRABELS|34|116||AE|47||162||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/01/2024|Vente|205000,00|||RTE|0005|DE BEL AIR|34790|GRABELS|34|116||BL|260||||||||||||0||||||S||392
|||||||000001|02/02/2024|Vente|361827,00|84||RUE|0264|UMBERTO ECO|34790|GRABELS|34|116||AH|239||||||||||||0|1|Maison||78|4|S||300
|||||||000001|06/02/2024|Vente|190000,00|14||LOT|A012|LE CALIXTE|34790|GRABELS|34|116||BD|22||||||||||||0|1|Maison||79|3|S||712
|||||||000001|07/02/2024|Vente en l'état futur d'achèvement|387000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||111||||||||||1||||||||
|||||||000001|07/02/2024|Vente en l'état futur d'achèvement|387000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||168||||||||||1||||||||
|||||||000001|07/02/2024|Vente en l'état futur d'achèvement|387000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||101||||||||||1||||||||
|||||||000001|07/02/2024|Vente en l'état futur d'achèvement|387000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||169||||||||||1||||||||
|||||||000001|07/02/2024|Vente|145500,00|120||RUE|0094|DE LA TREILLE|34790|GRABELS|34|116||AX|17||33||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/02/2024|Vente|145500,00|10|B|RUE|0094|DE LA TREILLE|34790|GRABELS|34|116||AX|17||10||||||||||1|2|Appartement||48|2|||
|||||||000001|07/02/2024|Vente|145500,00|120||RUE|0094|DE LA TREILLE|34790|GRABELS|34|116||AX|17||32||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/02/2024|Vente|150000,00|810||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|215||24|44,40|82||||||||2|3|Dépendance||0|0|||
|||||||000001|08/02/2024|Vente|150000,00|810||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|215||24|44,40|82||||||||2|2|Appartement||45|2|||
|||||||000001|16/02/2024|Vente|154240,00|22||RUE|0110|EDOUARD BRANLY|34790|GRABELS|34|116||AE|54||7||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/02/2024|Vente|154240,00|18||RUE|0110|EDOUARD BRANLY|34790|GRABELS|34|116||AE|54||91||||||||||1|2|Appartement||49|2|||
|||||||000001|21/02/2024|Vente|67000,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||2040|18,42|||||||||1|2|Appartement||19|1|||
|||||||000001|21/02/2024|Vente|67000,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||82||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/02/2024|Vente|150540,00|7||RUE|0070|DU PORCHE|34790|GRABELS|34|116||AZ|89||||||||||||0|1|Maison||32|1|S||35
|||||||000001|28/02/2024|Vente|65130,00|5379|||B036|PRADAS|34790|GRABELS|34|116||BN|105||||||||||||0|1|Maison||35|1|T||822
|||||||000001|28/02/2024|Vente|65130,00|5379|||B036|PRADAS|34790|GRABELS|34|116||BN|105||||||||||||0|1|Maison||35|1|S||400
|||||||000001|28/02/2024|Vente|65130,00||||B036|PRADAS|34790|GRABELS|34|116||BN|106||||||||||||0||||||T||856
|||||||000001|28/02/2024|Vente|65130,00||||B036|PRADAS|34790|GRABELS|34|116||BN|107||||||||||||0||||||T||1161
|||||||000001|28/02/2024|Vente|65130,00||||B036|PRADAS|34790|GRABELS|34|116||BN|108||||||||||||0||||||T||2160
|||||||000001|28/02/2024|Vente|65130,00||||B036|PRADAS|34790|GRABELS|34|116||BN|109||||||||||||0||||||T||1114
|||||||000001|09/02/2024|Vente|61940,00|8||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|14||48|28,00|||||||||1|2|Appartement||29|1|||
|||||||000001|09/02/2024|Vente|61940,00|8||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|14||187||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/02/2024|Vente|148370,00|18||RUE|0110|EDOUARD BRANLY|34790|GRABELS|34|116||AE|54||88||||||||||1|2|Appartement||48|2|||
|||||||000001|29/02/2024|Vente|148370,00|22||RUE|0110|EDOUARD BRANLY|34790|GRABELS|34|116||AE|54||1||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/03/2024|Vente|222000,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||184||185||88||||||3|3|Dépendance||0|0|||
|||||||000001|08/03/2024|Vente|222000,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||184||185||88||||||3|3|Dépendance||0|0|||
|||||||000001|08/03/2024|Vente|222000,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||184||185||88||||||3|2|Appartement||70|3|||
|||||||000001|19/02/2024|Vente|510300,00|64||CHE|0046|DE GUILLERY|34790|GRABELS|34|116||BB|170||||||||||||0|3|Dépendance||0|0|S||1500
|||||||000001|19/02/2024|Vente|510300,00|64||CHE|0046|DE GUILLERY|34790|GRABELS|34|116||BB|170||||||||||||0|1|Maison||118|5|S||1500
